Date,NIFTY_50,NIFTY_FIN_SERVICES,NIFTY_AUTO
2013-07-18,6038.0498046875,4676.2001953125,4462.2998046875
2013-07-19,6029.2001953125,4583.0498046875,4536.5
2013-07-22,6031.7998046875,4649.5,4584.60009765625
2013-07-23,6077.7998046875,4695.75,4600.10009765625
2013-07-24,5990.5,4510.4501953125,4536.35009765625
2013-07-25,5907.5,4470.0,4547.5498046875
2013-07-26,5886.2001953125,4428.7001953125,4527.75
2013-07-29,5831.64990234375,4380.10009765625,4535.39990234375
2013-07-30,5755.0498046875,4354.5498046875,4441.39990234375
2013-07-31,5742.0,4278.39990234375,4474.0
2013-08-01,5727.85009765625,4336.7001953125,4411.5498046875
2013-08-02,5677.89990234375,4294.75,4390.35009765625
2013-08-05,5685.39990234375,4323.89990234375,4369.4501953125
2013-08-06,5542.25,4145.7998046875,4329.75
2013-08-07,5519.10009765625,4130.0498046875,4268.75
2013-08-08,5565.64990234375,4176.35009765625,4344.75
2013-08-12,5612.39990234375,4174.0498046875,4384.35009765625
2013-08-13,5699.2998046875,4293.85009765625,4480.60009765625
2013-08-14,5742.2998046875,4299.7998046875,4622.4501953125
2013-08-16,5507.85009765625,4073.10009765625,4512.60009765625
2013-08-19,5414.75,3976.35009765625,4368.5498046875
2013-08-20,5401.4501953125,3980.35009765625,4274.2001953125
2013-08-21,5302.5498046875,4014.14990234375,4210.2001953125
2013-08-22,5408.4501953125,3998.75,4281.75
2013-08-23,5471.75,4069.0,4355.4501953125
2013-08-26,5476.5,4033.10009765625,4357.75
2013-08-27,5287.4501953125,3784.75,4244.35009765625
2013-08-28,5285.0,3714.10009765625,4249.39990234375
2013-08-29,5409.0498046875,3815.949951171875,4347.0
2013-08-30,5471.7998046875,3890.050048828125,4345.60009765625
2013-09-02,5550.75,3941.39990234375,4354.5498046875
2013-09-03,5341.4501953125,3749.60009765625,4291.39990234375
2013-09-04,5448.10009765625,3812.35009765625,4398.9501953125
2013-09-05,5592.9501953125,4110.5498046875,4443.0
2013-09-06,5680.39990234375,4219.89990234375,4432.85009765625
2013-09-10,5896.75,4369.7001953125,4697.9501953125
2013-09-11,5913.14990234375,4421.5498046875,4706.10009765625
2013-09-12,5850.7001953125,4364.85009765625,4627.75
2013-09-13,5850.60009765625,4364.5498046875,4662.0498046875
2013-09-16,5840.5498046875,4420.9501953125,4683.10009765625
2013-09-17,5850.2001953125,4381.5498046875,4713.4501953125
2013-09-18,5899.4501953125,4419.5,4716.75
2013-09-19,6115.5498046875,4677.9501953125,4847.25
2013-09-20,6012.10009765625,4521.9501953125,4773.4501953125
2013-09-23,5889.75,4344.25,4714.39990234375
2013-09-24,5892.4501953125,4347.9501953125,4769.75
2013-09-25,5873.85009765625,4305.0,4769.14990234375
2013-09-26,5882.25,4325.14990234375,4766.64990234375
2013-09-27,5833.2001953125,4251.7998046875,4748.75
2013-09-30,5735.2998046875,4139.89990234375,4681.9501953125
2013-10-01,5780.0498046875,4247.39990234375,4727.10009765625
2013-10-03,5909.7001953125,4368.75,4843.5498046875
2013-10-04,5907.2998046875,4357.0498046875,4887.60009765625
2013-10-07,5906.14990234375,4324.9501953125,4888.2001953125
2013-10-08,5928.39990234375,4327.4501953125,4889.7001953125
2013-10-09,6007.4501953125,4403.64990234375,4917.0
2013-10-10,6020.9501953125,4394.25,5006.2998046875
2013-10-11,6096.2001953125,4491.64990234375,5099.4501953125
2013-10-14,6112.7001953125,4489.89990234375,5116.0498046875
2013-10-15,6089.0498046875,4412.60009765625,5085.89990234375
2013-10-17,6045.85009765625,4389.14990234375,5024.9501953125
2013-10-18,6189.35009765625,4544.5,5091.9501953125
2013-10-21,6204.9501953125,4562.7998046875,5122.85009765625
2013-10-22,6202.7998046875,4551.0,5099.89990234375
2013-10-23,6178.35009765625,4562.2001953125,5059.75
2013-10-24,6164.35009765625,4576.10009765625,5094.75
2013-10-25,6144.89990234375,4571.5,5039.35009765625
2013-10-28,6101.10009765625,4553.35009765625,5034.85009765625
2013-10-29,6220.89990234375,4723.64990234375,5153.5498046875
2013-10-30,6251.7001953125,4748.75,5155.85009765625
2013-10-31,6299.14990234375,4810.2998046875,5163.89990234375
2013-11-01,6307.2001953125,4867.2998046875,5228.85009765625
2013-11-05,6253.14990234375,4824.85009765625,5248.0498046875
2013-11-06,6215.14990234375,4741.7998046875,5216.75
2013-11-07,6187.25,4673.2001953125,5167.85009765625
2013-11-08,6140.75,4587.5,5137.39990234375
2013-11-11,6078.7998046875,4538.9501953125,5083.5
2013-11-12,6018.0498046875,4473.7001953125,5003.5498046875
2013-11-13,5989.60009765625,4449.89990234375,5027.2998046875
2013-11-14,6056.14990234375,4544.39990234375,5177.89990234375
2013-11-18,6189.0,4676.60009765625,5233.7998046875
2013-11-19,6203.35009765625,4689.2998046875,5250.39990234375
2013-11-20,6122.89990234375,4607.2998046875,5179.60009765625
2013-11-21,5999.0498046875,4492.2998046875,5132.14990234375
2013-11-22,5995.4501953125,4503.7998046875,5071.60009765625
2013-11-25,6115.35009765625,4661.60009765625,5175.5
2013-11-26,6059.10009765625,4600.5498046875,5201.10009765625
2013-11-27,6057.10009765625,4594.60009765625,5253.35009765625
2013-11-28,6091.85009765625,4600.7998046875,5275.9501953125
2013-11-29,6176.10009765625,4692.2998046875,5283.14990234375
2013-12-02,6217.85009765625,4738.89990234375,5310.9501953125
2013-12-03,6201.85009765625,4718.39990234375,5287.2998046875
2013-12-04,6160.9501953125,4676.25,5230.0
2013-12-05,6241.10009765625,4854.9501953125,5245.89990234375
2013-12-06,6259.89990234375,4844.5498046875,5273.5
2013-12-09,6363.89990234375,4957.0,5351.7001953125
2013-12-10,6332.85009765625,4870.0498046875,5347.5
2013-12-11,6307.89990234375,4864.9501953125,5293.85009765625
2013-12-12,6237.0498046875,4830.64990234375,5180.89990234375
2013-12-13,6168.39990234375,4723.35009765625,5180.2001953125
2013-12-16,6154.7001953125,4723.2998046875,5150.7001953125
2013-12-17,6139.0498046875,4649.10009765625,5140.85009765625
2013-12-18,6217.14990234375,4718.14990234375,5228.89990234375
2013-12-19,6166.64990234375,4605.7001953125,5216.35009765625
2013-12-20,6274.25,4712.0,5320.5498046875
2013-12-23,6284.5,4719.64990234375,5333.35009765625
2013-12-24,6268.39990234375,4695.75,5331.89990234375
2013-12-26,6278.89990234375,4712.39990234375,5311.9501953125
2013-12-27,6313.7998046875,4749.14990234375,5309.0498046875
2013-12-30,6291.10009765625,4733.5,5278.85009765625
2013-12-31,6304.0,4742.89990234375,5285.0
2014-01-01,6304.0,4737.60009765625,5292.64990234375
2014-01-02,6221.14990234375,4665.0,5253.5498046875
2014-01-03,6211.14990234375,4664.10009765625,5194.89990234375
2014-01-06,6191.4501953125,4628.35009765625,5204.7998046875
2014-01-07,6162.25,4619.25,5209.7001953125
2014-01-08,6174.60009765625,4626.35009765625,5251.60009765625
2014-01-09,6168.35009765625,4595.75,5219.10009765625
2014-01-10,6171.4501953125,4541.2998046875,5165.64990234375
2014-01-13,6272.75,4634.64990234375,5210.64990234375
2014-01-14,6241.85009765625,4612.39990234375,5184.0
2014-01-15,6320.89990234375,4697.39990234375,5239.9501953125
2014-01-16,6318.89990234375,4692.2001953125,5200.39990234375
2014-01-17,6261.64990234375,4612.9501953125,5197.85009765625
2014-01-20,6303.9501953125,4631.5,5239.4501953125
2014-01-21,6313.7998046875,4684.5,5288.7001953125
2014-01-22,6338.9501953125,4696.64990234375,5310.89990234375
2014-01-23,6345.64990234375,4714.0498046875,5256.0498046875
2014-01-24,6266.75,4639.5498046875,5168.25
2014-01-27,6135.85009765625,4489.10009765625,4998.7001953125
2014-01-28,6126.25,4483.89990234375,5010.2001953125
2014-01-29,6120.25,4463.7998046875,5010.89990234375
2014-01-30,6073.7001953125,4384.35009765625,5021.25
2014-01-31,6089.5,4385.64990234375,5009.85009765625
2014-02-03,6001.7998046875,4317.2998046875,4912.39990234375
2014-02-04,6000.89990234375,4342.35009765625,4938.60009765625
2014-02-05,6022.39990234375,4355.0,5021.85009765625
2014-02-06,6036.2998046875,4353.64990234375,5061.9501953125
2014-02-07,6063.2001953125,4368.25,5092.0498046875
2014-02-10,6053.4501953125,4331.10009765625,5115.39990234375
2014-02-11,6062.7001953125,4354.2001953125,5166.2001953125
2014-02-12,6084.0,4403.10009765625,5173.64990234375
2014-02-13,6001.10009765625,4313.5,5171.7001953125
2014-02-14,6048.35009765625,4335.5,5198.89990234375
2014-02-17,6048.35009765625,4387.5,5236.2001953125
2014-02-18,6127.10009765625,4498.64990234375,5275.39990234375
2014-02-19,6152.75,4512.5498046875,5275.35009765625
2014-02-20,6091.4501953125,4442.60009765625,5259.64990234375
2014-02-21,6155.4501953125,4492.7001953125,5285.75
2014-02-24,6186.10009765625,4541.10009765625,5314.0
2014-02-25,6200.0498046875,4539.75,5346.0
2014-02-26,6238.7998046875,4570.75,5396.35009765625
2014-02-28,6276.9501953125,4580.64990234375,5467.25
2014-03-03,6221.4501953125,4533.75,5404.5
2014-03-04,6297.9501953125,4625.25,5437.85009765625
2014-03-05,6328.64990234375,4681.60009765625,5434.64990234375
2014-03-06,6401.14990234375,4758.9501953125,5478.9501953125
2014-03-07,6526.64990234375,4950.0498046875,5530.2998046875
2014-03-10,6537.25,5030.4501953125,5552.85009765625
2014-03-11,6511.89990234375,5014.2998046875,5516.9501953125
2014-03-12,6516.89990234375,5009.7001953125,5482.39990234375
2014-03-13,6493.10009765625,5063.7998046875,5509.35009765625
2014-03-14,6504.2001953125,5023.2998046875,5555.60009765625
2014-03-18,6516.64990234375,5033.7001953125,5549.4501953125
2014-03-19,6524.0498046875,5079.25,5540.85009765625
2014-03-20,6483.10009765625,4995.60009765625,5493.64990234375
2014-03-21,6493.2001953125,5008.0,5542.39990234375
2014-03-24,6583.5,5128.0,5616.2998046875
2014-03-25,6589.75,5162.39990234375,5644.60009765625
2014-03-26,6601.39990234375,5171.35009765625,5694.35009765625
2014-03-27,6641.75,5215.7001953125,5719.5498046875
2014-03-28,6695.89990234375,5264.35009765625,5738.7998046875
2014-03-31,6704.2001953125,5273.64990234375,5803.2001953125
2014-04-01,6721.0498046875,5228.64990234375,5813.14990234375
2014-04-02,6752.5498046875,5281.75,5879.0498046875
2014-04-03,6736.10009765625,5235.7998046875,5869.0
2014-04-04,6694.35009765625,5214.5,5811.0498046875
2014-04-07,6695.0498046875,5202.0,5824.2001953125
2014-04-09,6796.2001953125,5368.64990234375,5927.7998046875
2014-04-10,6796.39990234375,5386.2998046875,5956.0498046875
2014-04-11,6776.2998046875,5345.9501953125,5887.60009765625
2014-04-15,6733.10009765625,5226.85009765625,5822.7001953125
2014-04-16,6675.2998046875,5196.35009765625,5784.5
2014-04-17,6779.39990234375,5279.5498046875,5915.2998046875
2014-04-21,6817.64990234375,5327.0,5998.0
2014-04-22,6815.35009765625,5342.89990234375,5965.2001953125
2014-04-23,6840.7998046875,5385.64990234375,5979.2001953125
2014-04-25,6782.75,5366.75,5961.39990234375
2014-04-28,6761.25,5361.64990234375,5907.5498046875
2014-04-29,6715.25,5312.64990234375,5844.25
2014-04-30,6696.39990234375,5308.0,5866.5
2014-05-02,6694.7998046875,5322.35009765625,5849.0498046875
2014-05-05,6699.35009765625,5295.5498046875,5862.39990234375
2014-05-06,6715.2998046875,5312.60009765625,5876.7998046875
2014-05-07,6652.5498046875,5267.89990234375,5838.35009765625
2014-05-08,6659.85009765625,5298.5,5875.89990234375
2014-05-09,6858.7998046875,5574.14990234375,6011.2001953125
2014-05-12,7014.25,5695.9501953125,6180.0498046875
2014-05-13,7108.75,5726.2998046875,6218.25
2014-05-14,7108.75,5707.64990234375,6213.2001953125
2014-05-15,7123.14990234375,5744.7001953125,6192.5498046875
2014-05-16,7203.0,5924.35009765625,6246.2001953125
2014-05-19,7263.5498046875,6117.75,6251.2001953125
2014-05-20,7275.5,6110.14990234375,6265.39990234375
2014-05-21,7252.89990234375,6061.60009765625,6323.89990234375
2014-05-22,7276.39990234375,6079.5,6333.4501953125
2014-05-23,7367.10009765625,6174.39990234375,6433.64990234375
2014-05-26,7359.0498046875,6137.39990234375,6502.0
2014-05-27,7318.0,6076.85009765625,6435.64990234375
2014-05-28,7329.64990234375,6109.4501953125,6374.75
2014-05-29,7235.64990234375,6047.9501953125,6375.25
2014-05-30,7229.9501953125,5949.4501953125,6385.10009765625
2014-06-02,7362.5,6135.9501953125,6470.5498046875
2014-06-03,7415.85009765625,6157.2998046875,6509.2998046875
2014-06-04,7402.25,6164.4501953125,6558.35009765625
2014-06-05,7474.10009765625,6174.5498046875,6618.25
2014-06-06,7583.39990234375,6295.2998046875,6724.89990234375
2014-06-09,7654.60009765625,6323.60009765625,6832.64990234375
2014-06-10,7656.39990234375,6282.25,6835.7998046875
2014-06-11,7626.85009765625,6278.35009765625,6807.35009765625
2014-06-12,7649.89990234375,6316.60009765625,6858.7998046875
2014-06-13,7542.10009765625,6192.10009765625,6738.60009765625
2014-06-16,7533.5498046875,6150.64990234375,6668.7001953125
2014-06-17,7631.7001953125,6252.85009765625,6703.85009765625
2014-06-18,7558.2001953125,6194.0498046875,6643.2001953125
2014-06-19,7540.7001953125,6156.5,6658.89990234375
2014-06-20,7511.4501953125,6138.85009765625,6604.14990234375
2014-06-23,7493.35009765625,6152.89990234375,6651.89990234375
2014-06-24,7580.2001953125,6259.4501953125,6727.2001953125
2014-06-25,7569.25,6243.39990234375,6791.7001953125
2014-06-26,7493.2001953125,6161.35009765625,6796.2998046875
2014-06-27,7508.7998046875,6141.5498046875,6750.39990234375
2014-06-30,7611.35009765625,6246.9501953125,6775.14990234375
2014-07-01,7634.7001953125,6256.2998046875,6989.2001953125
2014-07-02,7725.14990234375,6350.10009765625,7100.39990234375
2014-07-03,7714.7998046875,6339.0498046875,7149.2998046875
2014-07-04,7751.60009765625,6388.64990234375,7153.2001953125
2014-07-07,7787.14990234375,6364.35009765625,7201.85009765625
2014-07-08,7623.2001953125,6232.0498046875,7034.5
2014-07-09,7585.0,6202.5,6852.0
2014-07-10,7567.75,6202.39990234375,6796.5
2014-07-11,7459.60009765625,6019.60009765625,6722.5
2014-07-14,7454.14990234375,6021.5,6782.25
2014-07-15,7526.64990234375,6144.4501953125,6885.25
2014-07-16,7624.39990234375,6263.0,6989.5
2014-07-17,7640.4501953125,6252.2998046875,6981.60009765625
2014-07-18,7663.89990234375,6298.25,6986.7001953125
2014-07-21,7684.2001953125,6326.14990234375,6987.7001953125
2014-07-22,7767.85009765625,6388.10009765625,7019.39990234375
2014-07-23,7795.75,6385.75,7033.0
2014-07-24,7830.60009765625,6401.7001953125,7031.7998046875
2014-07-25,7790.4501953125,6368.2998046875,6945.10009765625
2014-07-28,7748.7001953125,6325.75,6907.85009765625
2014-07-30,7791.39990234375,6430.14990234375,6957.7001953125
2014-07-31,7721.2998046875,6345.10009765625,6907.14990234375
2014-08-01,7602.60009765625,6260.9501953125,6847.14990234375
2014-08-04,7683.64990234375,6277.5498046875,6936.64990234375
2014-08-05,7746.5498046875,6319.10009765625,7072.35009765625
2014-08-06,7672.0498046875,6217.5498046875,7022.7001953125
2014-08-07,7649.25,6204.7998046875,7015.89990234375
2014-08-08,7568.5498046875,6131.39990234375,6918.64990234375
2014-08-11,7625.9501953125,6203.39990234375,7093.2998046875
2014-08-12,7727.0498046875,6338.75,7223.7001953125
2014-08-13,7739.5498046875,6324.0498046875,7230.89990234375
2014-08-14,7791.7001953125,6356.64990234375,7270.64990234375
2014-08-18,7874.25,6453.2998046875,7387.7998046875
2014-08-19,7897.5,6441.64990234375,7569.7998046875
2014-08-20,7875.2998046875,6413.14990234375,7524.39990234375
2014-08-21,7891.10009765625,6454.89990234375,7573.5
2014-08-22,7913.2001953125,6475.0498046875,7582.14990234375
2014-08-25,7906.2998046875,6439.10009765625,7597.5
2014-08-26,7904.75,6433.25,7595.64990234375
2014-08-27,7936.0498046875,6462.25,7665.0
2014-08-28,7954.35009765625,6480.14990234375,7683.60009765625
2014-09-01,8027.7001953125,6543.2998046875,7789.35009765625
2014-09-02,8083.0498046875,6589.9501953125,7797.5
2014-09-03,8114.60009765625,6574.7001953125,7850.85009765625
2014-09-04,8095.9501953125,6573.9501953125,7856.14990234375
2014-09-05,8086.85009765625,6529.85009765625,7805.60009765625
2014-09-08,8173.89990234375,6589.0,7864.60009765625
2014-09-09,8152.9501953125,6567.5,7899.0
2014-09-10,8094.10009765625,6545.4501953125,7882.64990234375
2014-09-11,8085.7001953125,6569.0498046875,7932.25
2014-09-12,8105.5,6593.85009765625,8009.7998046875
2014-09-15,8042.0,6553.25,7984.64990234375
2014-09-16,7932.89990234375,6417.85009765625,7830.7001953125
2014-09-17,7975.5,6416.5498046875,7901.14990234375
2014-09-18,8114.75,6559.5,8120.35009765625
2014-09-19,8121.4501953125,6582.0498046875,8059.2998046875
2014-09-22,8146.2998046875,6595.64990234375,8153.5
2014-09-23,8017.5498046875,6488.60009765625,7991.10009765625
2014-09-24,8002.39990234375,6427.25,7946.60009765625
2014-09-25,7911.85009765625,6293.9501953125,7867.10009765625
2014-09-26,7968.85009765625,6370.64990234375,7933.9501953125
2014-09-29,7958.89990234375,6321.64990234375,7904.2998046875
2014-09-30,7964.7998046875,6324.25,7899.35009765625
2014-10-01,7945.5498046875,6298.85009765625,7895.2001953125
2014-10-07,7852.39990234375,6208.9501953125,7828.25
2014-10-08,7842.7001953125,6252.14990234375,7870.75
2014-10-09,7960.5498046875,6410.75,7957.60009765625
2014-10-10,7859.9501953125,6272.2998046875,7732.35009765625
2014-10-13,7884.25,6346.5,7720.7001953125
2014-10-14,7864.0,6352.0498046875,7690.5498046875
2014-10-16,7748.2001953125,6245.39990234375,7524.35009765625
2014-10-17,7779.7001953125,6390.2001953125,7568.7998046875
2014-10-20,7879.39990234375,6512.4501953125,7725.75
2014-10-21,7927.75,6583.85009765625,7765.39990234375
2014-10-22,7995.89990234375,6602.64990234375,7991.10009765625
2014-10-27,7991.7001953125,6635.85009765625,7939.60009765625
2014-10-28,8027.60009765625,6688.39990234375,7972.85009765625
2014-10-29,8090.4501953125,6681.2001953125,8103.7001953125
2014-10-30,8169.2001953125,6737.4501953125,8128.89990234375
2014-10-31,8322.2001953125,6889.64990234375,8246.900390625
2014-11-03,8324.150390625,6937.5498046875,8172.85009765625
2014-11-05,8338.2998046875,6980.0,8183.9501953125
2014-11-07,8337.0,6976.39990234375,8118.39990234375
2014-11-10,8344.25,6962.10009765625,8106.2998046875
2014-11-11,8362.650390625,7028.89990234375,8172.7998046875
2014-11-12,8383.2998046875,7122.25,8285.25
2014-11-13,8357.849609375,7065.85009765625,8251.25
2014-11-14,8389.900390625,7102.7001953125,8285.0498046875
2014-11-17,8430.75,7138.7998046875,8401.2001953125
2014-11-18,8425.900390625,7134.10009765625,8441.7001953125
2014-11-19,8382.2998046875,7112.75,8378.7001953125
2014-11-20,8401.900390625,7142.5,8334.2001953125
2014-11-21,8477.349609375,7281.2001953125,8378.7998046875
2014-11-24,8530.150390625,7355.2998046875,8393.7001953125
2014-11-25,8463.099609375,7294.25,8301.849609375
2014-11-26,8475.75,7287.7998046875,8333.75
2014-11-27,8494.2001953125,7295.89990234375,8378.75
2014-11-28,8588.25,7451.89990234375,8540.25
2014-12-01,8555.900390625,7424.64990234375,8556.099609375
2014-12-02,8524.7001953125,7422.2001953125,8481.650390625
2014-12-03,8537.650390625,7433.39990234375,8594.900390625
2014-12-04,8564.400390625,7484.0498046875,8587.7001953125
2014-12-05,8538.2998046875,7469.9501953125,8585.9501953125
2014-12-08,8438.25,7388.7998046875,8450.349609375
2014-12-09,8340.7001953125,7311.14990234375,8351.849609375
2014-12-10,8355.650390625,7377.4501953125,8389.5498046875
2014-12-11,8292.900390625,7339.25,8318.75
2014-12-12,8224.099609375,7263.9501953125,8284.349609375
2014-12-15,8219.599609375,7358.39990234375,8260.75
2014-12-16,8067.60009765625,7123.0,8109.5
2014-12-17,8029.7998046875,7140.39990234375,7977.5498046875
2014-12-18,8159.2998046875,7302.35009765625,8156.10009765625
2014-12-19,8225.2001953125,7374.14990234375,8168.39990234375
2014-12-22,8324.0,7497.10009765625,8286.7001953125
2014-12-23,8267.0,7409.7001953125,8259.5
2014-12-24,8174.10009765625,7352.85009765625,8184.35009765625
2014-12-26,8200.7001953125,7383.7001953125,8203.25
2014-12-29,8246.2998046875,7388.5498046875,8323.099609375
2014-12-30,8248.25,7427.2001953125,8302.349609375
2014-12-31,8282.7001953125,7462.7001953125,8281.2001953125
2015-01-01,8282.7001953125,7449.9501953125,8318.7998046875
2015-01-02,8395.4501953125,7611.7001953125,8365.400390625
2015-01-05,8378.400390625,7575.25,8467.9501953125
2015-01-06,8127.35009765625,7309.5498046875,8248.2001953125
2015-01-07,8102.10009765625,7263.7998046875,8254.7001953125
2015-01-08,8234.599609375,7424.89990234375,8397.2998046875
2015-01-09,8284.5,7391.60009765625,8397.0
2015-01-12,8323.0,7438.64990234375,8409.5498046875
2015-01-13,8299.400390625,7401.60009765625,8398.7998046875
2015-01-14,8277.5498046875,7364.4501953125,8427.7001953125
2015-01-15,8494.150390625,7697.10009765625,8614.7001953125
2015-01-16,8513.7998046875,7697.2998046875,8623.599609375
2015-01-19,8550.7001953125,7731.85009765625,8694.900390625
2015-01-20,8695.599609375,7921.89990234375,8760.900390625
2015-01-21,8729.5,7976.7001953125,8779.9501953125
2015-01-22,8761.400390625,7995.5,8842.0
2015-01-23,8835.599609375,8046.2998046875,8983.099609375
2015-01-27,8910.5,8239.2001953125,9099.599609375
2015-01-28,8914.2998046875,8269.25,9043.150390625
2015-01-29,8952.349609375,8248.349609375,9049.7001953125
2015-01-30,8808.900390625,7987.7001953125,8930.849609375
2015-02-02,8797.400390625,8025.25,8976.099609375
2015-02-03,8756.5498046875,7823.60009765625,8919.7001953125
2015-02-04,8723.7001953125,7747.75,8812.5
2015-02-05,8711.7001953125,7729.0,8749.650390625
2015-02-06,8661.0498046875,7690.75,8496.2998046875
2015-02-09,8526.349609375,7561.10009765625,8294.4501953125
2015-02-10,8565.5498046875,7638.60009765625,8436.0498046875
2015-02-11,8627.400390625,7688.9501953125,8514.150390625
2015-02-12,8711.5498046875,7773.9501953125,8654.2998046875
2015-02-13,8805.5,7874.25,8759.0
2015-02-16,8809.349609375,7845.75,8792.5498046875
2015-02-18,8869.099609375,7928.89990234375,8884.849609375
2015-02-19,8895.2998046875,7925.89990234375,8871.650390625
2015-02-20,8833.599609375,7847.5,8874.650390625
2015-02-23,8754.9501953125,7767.0,8804.150390625
2015-02-24,8762.099609375,7757.9501953125,8777.7001953125
2015-02-25,8767.25,7759.89990234375,8781.2998046875
2015-02-26,8683.849609375,7711.39990234375,8640.7001953125
2015-02-27,8844.599609375,7879.5,8841.7998046875
2015-03-02,8956.75,8153.0498046875,8919.5498046875
2015-03-03,8996.25,8179.7998046875,8838.7998046875
2015-03-04,8922.650390625,8084.25,8777.849609375
2015-03-05,8937.75,8150.4501953125,8825.650390625
2015-03-09,8756.75,7928.75,8727.0498046875
2015-03-10,8712.0498046875,7822.25,8756.400390625
2015-03-11,8699.9501953125,7830.35009765625,8761.5
2015-03-12,8776.0,7883.7001953125,8851.650390625
2015-03-13,8647.75,7755.7001953125,8721.75
2015-03-16,8633.150390625,7733.2001953125,8697.849609375
2015-03-17,8723.2998046875,7845.39990234375,8807.400390625
2015-03-18,8685.900390625,7848.2001953125,8748.75
2015-03-19,8634.650390625,7760.7998046875,8719.5498046875
2015-03-20,8570.900390625,7707.10009765625,8585.9501953125
2015-03-23,8550.900390625,7664.39990234375,8597.7998046875
2015-03-24,8542.9501953125,7647.85009765625,8480.7998046875
2015-03-25,8530.7998046875,7633.14990234375,8515.650390625
2015-03-26,8342.150390625,7385.39990234375,8385.349609375
2015-03-27,8341.400390625,7418.7998046875,8435.0
2015-03-30,8492.2998046875,7584.5498046875,8574.4501953125
2015-03-31,8491.0,7548.64990234375,8621.75
2015-04-01,8586.25,7699.5,8710.75
2015-04-06,8659.900390625,7698.14990234375,8792.0
2015-04-07,8660.2998046875,7646.60009765625,8794.5
2015-04-08,8714.400390625,7603.4501953125,8838.75
2015-04-09,8778.2998046875,7741.64990234375,8848.150390625
2015-04-10,8780.349609375,7702.39990234375,8879.0
2015-04-13,8834.0,7715.14990234375,8817.849609375
2015-04-15,8834.0,7647.60009765625,8682.0
2015-04-16,8706.7001953125,7634.7998046875,8666.400390625
2015-04-17,8606.0,7561.85009765625,8558.2001953125
2015-04-20,8448.099609375,7448.14990234375,8398.599609375
2015-04-21,8377.75,7437.14990234375,8284.900390625
2015-04-22,8429.7001953125,7504.89990234375,8280.2998046875
2015-04-23,8398.2998046875,7488.2998046875,8228.7998046875
2015-04-24,8305.25,7391.2001953125,8164.4501953125
2015-04-27,8213.7998046875,7260.0,8118.64990234375
2015-04-28,8285.599609375,7435.64990234375,8315.400390625
2015-04-29,8239.75,7412.5498046875,8278.5
2015-04-30,8181.5,7386.7001953125,8188.2001953125
2015-05-04,8331.9501953125,7452.4501953125,8330.2001953125
2015-05-05,8324.7998046875,7422.25,8327.2001953125
2015-05-06,8097.0,7194.35009765625,8089.85009765625
2015-05-07,8057.2998046875,7033.0,7986.25
2015-05-08,8191.5,7219.2001953125,8199.25
2015-05-11,8325.25,7381.9501953125,8427.5498046875
2015-05-12,8126.9501953125,7159.2001953125,8277.5
2015-05-13,8235.4501953125,7341.89990234375,8413.400390625
2015-05-14,8224.2001953125,7332.5498046875,8485.5
2015-05-15,8262.349609375,7381.75,8539.5498046875
2015-05-18,8373.650390625,7494.60009765625,8600.0498046875
2015-05-19,8365.650390625,7450.7001953125,8531.2998046875
2015-05-20,8423.25,7536.2001953125,8484.7998046875
2015-05-21,8421.0,7508.0,8549.599609375
2015-05-22,8458.9501953125,7526.5498046875,8581.650390625
2015-05-25,8370.25,7446.0,8565.099609375
2015-05-26,8339.349609375,7425.89990234375,8548.150390625
2015-05-27,8334.599609375,7488.4501953125,8369.900390625
2015-05-28,8319.0,7454.25,8379.2998046875
2015-05-29,8433.650390625,7535.75,8536.75
2015-06-01,8433.400390625,7509.5498046875,8509.349609375
2015-06-02,8236.4501953125,7256.85009765625,8325.0498046875
2015-06-03,8135.10009765625,7175.14990234375,8191.60009765625
2015-06-04,8130.64990234375,7191.2998046875,8130.4501953125
2015-06-05,8114.7001953125,7129.7998046875,8092.2998046875
2015-06-08,8044.14990234375,7067.4501953125,8006.14990234375
2015-06-09,8022.39990234375,7103.2001953125,7953.64990234375
2015-06-10,8124.4501953125,7176.7001953125,8104.0498046875
2015-06-11,7965.35009765625,7018.35009765625,7909.0
2015-06-12,7982.89990234375,7121.9501953125,7905.25
2015-06-15,8013.89990234375,7141.0,7996.2001953125
2015-06-16,8047.2998046875,7157.89990234375,8090.85009765625
2015-06-17,8091.5498046875,7159.7998046875,8160.9501953125
2015-06-18,8174.60009765625,7233.85009765625,8258.650390625
2015-06-19,8224.9501953125,7313.39990234375,8305.349609375
2015-06-22,8353.099609375,7506.39990234375,8400.7001953125
2015-06-23,8381.5498046875,7542.35009765625,8405.7998046875
2015-06-24,8360.849609375,7534.25,8326.9501953125
2015-06-25,8398.0,7594.5,8395.9501953125
2015-06-26,8381.099609375,7527.35009765625,8447.2001953125
2015-06-29,8318.400390625,7480.2001953125,8325.0498046875
2015-06-30,8368.5,7508.14990234375,8383.25
2015-07-01,8453.0498046875,7590.14990234375,8482.4501953125
2015-07-02,8444.900390625,7590.25,8528.599609375
2015-07-03,8484.900390625,7667.64990234375,8493.5
2015-07-06,8522.150390625,7696.35009765625,8517.9501953125
2015-07-07,8510.7998046875,7726.7998046875,8488.900390625
2015-07-08,8363.0498046875,7572.14990234375,8287.2998046875
2015-07-09,8328.5498046875,7578.35009765625,8248.5498046875
